A hybrid modular multilevel converter for solar power integration,"Tuhin S. Basu, Suman Maiti, Chandan Chakraborty, ",2016,0
Transformation of the Energy System in Germany ?? Enhancement of System Stability by Integration of innovative Multilevel HVDC in the AC Grid,"Joerg Dorn, Manfred Pohl, Dietmar Retzmann, Frank Schettler, ",2013,0
Function-based modulation control for modular multilevel converters under varying loading and parameters conditions,"Majid Mehrasa, Edris Pouresmaeil, Mudathir Funsho Akorede, Sasan Zabihi, Jo&atilde;o P. S. Catal&atilde;o, ",2017,0
Single sensor based MPPT for partially shaded solar photovoltaic by using human psychology optimisation algorithm,"Nishant Kumar, Ikhlaq Hussain, Bhim Singh, Bijaya Ketan Panigrahi, ",2017,0
Rapid MPPT for Uniformly and Partial Shaded PV System by Using JayaDE Algorithm in Highly Fluctuating Atmospheric Conditions,"Nishant Kumar, Ikhlaq Hussain, Bhim Singh, Bijaya Ketan Panigrahi, ",2017,0
MPPT in Dynamic Condition of Partially Shaded PV System by Using WODE Technique,"Nishant Kumar, Ikhlaq Hussain, Bhim Singh, Bijaya Ketan Panigrahi, ",2017,2,Quick and oscillation free peak power estimation using SEHC algorithm for single-sensor-based PV-fed battery charging,Implementation of demodulation-SOGI control algorithm for improving the power quality,Enhanced Bayesian Based MPPT Controller for PV Systems,Solar PV fed cascaded H-bridge multilevel inverter and SIMO-SEPIC based MPPT controller for 3-phase grid connected system with power quality improvement,Framework of Maximum Power Extraction From Solar PV Panel Using Self Predictive Perturb and Observe Algorithm,Self-Adaptive Incremental Conductance Algorithm for Swift and Ripple-Free Maximum Power Harvesting From PV Array,Discrete noise-eliminating second order generalized integrator based control strategy applied to grid-integrated solar PV synchronization converter,Takagi-Sugeno-Kang fuzzy model-based self-adaptive maximum power harvesting technique for PV array: Tested on European standard EN50530
Quick and oscillation free peak power estimation using SEHC algorithm for single-sensor-based PV-fed battery charging,"Nishant Kumar, Ikhlaq Hussain, Bhim Singh, Bijaya Ketan Panigrahi, ",2018,0
Implementation of demodulation-SOGI control algorithm for improving the power quality,"Bhim Singh, Kanchan Mathuria, Ikhlaq Hussain, Shailendra Kumar, ",2017,0
Enhanced Bayesian Based MPPT Controller for PV Systems,"Fakheredine Keyrouz, ",2018,0
Solar PV fed cascaded H-bridge multilevel inverter and SIMO-SEPIC based MPPT controller for 3-phase grid connected system with power quality improvement,"C. M. Nirmal Mukundan, P. Jayapraksh, ",2017,0
Self-Adaptive Incremental Conductance Algorithm for Swift and Ripple-Free Maximum Power Harvesting From PV Array,"Nishant Kumar, Ikhlaq Hussain, Bhim Singh, Bijaya Ketan Panigrahi, ",2018,0
Discrete noise-eliminating second order generalized integrator based control strategy applied to grid-integrated solar PV synchronization converter,"Nishant Kumar, Bhim Singh, Bijaya Ketan Panigrahi, ",2018,0
Takagi-Sugeno-Kang fuzzy model-based self-adaptive maximum power harvesting technique for PV array: Tested on European standard EN50530,"Nishant Kumar, Bhim Singh, Bijaya Ketan Panigrahi, ",2017,0
Fuzzy logic controller for nine level multi-level inverter with reduced number of switches,"K. Leela Madhav, Challa Babu, P. Ponnambalam, Ashutos Mahapatra, ",2017,0
Decomposed Fuzzy PID controller for power inverters regulation: An overview,"M. S. Arif, S. M. Ayob, Z. Salam, ",2015,0
Design and Implementation of Type-2 Fuzzy Logic Controller for DFIG-Based Wind Energy Systems in Distribution Networks,"S. Krishnama Raju, G. N. Pillai, ",2016,8,Mitigation of SSR by embedding subsynchronous notch filters into DFIG converter controllers,Enhanced operation of grid-connected photovoltaic system using interval type-2 fuzzy control,Modification of DFIG's Active Power Control Loop for Speed Control Enhancement and Inertial Frequency Response,Robust Rotor-Current Sensorless Control of Doubly Fed Induction Generators
Mitigation of SSR by embedding subsynchronous notch filters into DFIG converter controllers,"Huakun Liu, Xiaorong Xie, Yu Li, Hui Liu, Yinghong Hu, ",2017,0
Robust Rotor-Current Sensorless Control of Doubly Fed Induction Generators,"Kaishun Xiahou, Xu Lin, Yang Liu, Q. H. Wu, ",2018,0
Fuzzy-PI-based sensorless frequency and voltage controller for doubly fed induction generator connected to a DC microgrid,"Sertac Bayhan, Sevki Demirbas, Haitham Abu-Rub, ",2016,1,Slide mode control of microgrid using small hydro driven single-phase SEIG integrated with solar PV array,Predictive torque control of brushless doubly fed induction generator fed by a matrix converter
Slide mode control of microgrid using small hydro driven single-phase SEIG integrated with solar PV array,"Ujjwal Kumar Kalla, Bhim Singh, Shikaripur Sreenivasa Murthy, ",2017,0
Predictive torque control of brushless doubly fed induction generator fed by a matrix converter,"Sertac Bayhan, Panagiotis Kakosimos, Marco Rivera, ",2018,0
New Sensorless Rotor Position Estimator of a DFIG Based on Torque Calculations&mdash;Stability Study,"Gil D. Marques, Duarte M. Sousa, ",2012,25,Model-based loss minimisation scheme for wind solar hybrid generation system using (grid-connected) doubly fed induction generator,Integrated DFIG–SCIG-based wind energy conversion system equipped with improved power generation capability,Cogeneration topology for wind energy conversion system using doubly-fed induction generator,Fuzzy-PI-based sensorless frequency and voltage controller for doubly fed induction generator connected to a DC microgrid,An autonomous frequency and voltage controller for standalone doubly fed induction generator,A robust parameter non-sensitive rotor position and speed estimator for DFIG,A position-sensorless vector control of doubly-fed induction machines using adaptive reduced-order observers on holonomic reference frames,Cross and dot product based MRAS Observer of the rotor position of doubly fed induction machine,Nonlinear control operation of DFIG based WECS with stability analysis,A stator-equation-based reduced-order observer for position-sensorless vector control system of doubly-fed induction machines,Computation of rotor position of DFIM using Rotor side Phase Locked Loop,Sensor less control of PMSG-based wind turbine with parallel distributed compensator with fuzzy observer,A brain emotional learning-based intelligent controller (BELBIC) for DFIG system,Adaptive Speed Observer for a Stand-Alone Doubly Fed Induction Generator Feeding Nonlinear and Unbalanced Loads,Quadrature PLL-Based High-Order Sliding-Mode Observer for IPMSM Sensorless Control With Online MTPA Control Strategy,An Open-Loop Sensorless Slip Position Estimator of a DFIM Based on Air-gap Active Power Calculations—Sensitivity Study,Sensorless State Control of Stand-Alone Doubly Fed Induction Generator Supplying Nonlinear and Unbalanced Loads,Sensorless Direct Slip Position Estimator of a DFIM Based on the Air Gap $pq$ Vector—Sensitivity Study,A Rotor-Current-Based Slip Angle Estimator for Grid-Connected Doubly Fed Induction Generator Requiring the Stator Inductance Only,Power control of DFIG based wind turbine during stator voltage drop,An improved rotor position estimator for the control of DFIG based on stator EMF phasor,Microgrid Based Hybrid Energy Co-Operative for Grid-Isolated Remote Rural Village Power Supply for East Coast Zone of India,A predictor-corrector based rotor slip-position estimation technique for a DFIG
Model-based loss minimisation scheme for wind solar hybrid generation system using (grid-connected) doubly fed induction generator,"Adikanda Parida, Debashis Chatterjee, ",2016,5,Model predictive direct torque control of permanent magnet synchronous motors with extended set of voltage space vectors,Impact analysis of wind turbine and battery energy storage connection in power systems,Smart grid integration of micro hybrid power system using 6-switched 3-level inverter,6-switched 3-level inverter for PV power quality enhancement in smart grid application,Ride-through strategy of quasi-Z-source wind power generation system under the asymmetrical grid voltage fault,Modeling implementation and performance analysis of a grid-connected photovoltaic/wind hybrid power system
Model predictive direct torque control of permanent magnet synchronous motors with extended set of voltage space vectors,"Tianshi Wang, Chengcheng Liu, Gang Lei, Youguang Guo, Jianguo Zhu, ",2017,0
Finite-control-set model predictive direct torque control with extended set of voltage space vectors,"Tianshi Wang, Jianguo Zhu, ",2017,0
Impact analysis of wind turbine and battery energy storage connection in power systems,"Natalia Avenda&ntilde;o, David Celeita, Miguel Hernandez, Gustavo Ramos, ",2017,0
Smart grid integration of micro hybrid power system using 6-switched 3-level inverter,"Alper Kerem, Ahmet Aksoz, Ali Saygin, Ercan Nurcan Yilmaz, ",2017,0
6-switched 3-level inverter for PV power quality enhancement in smart grid application,"Ali Saygin, Alper Kerem, Ahmet Aksoz, ",2017,1,Fuzzy logic based control of a loaded asynchronous motor using a 6-switched 3-level inverter
Fuzzy logic based control of a loaded asynchronous motor using a 6-switched 3-level inverter,"Ali Saygin, Alper Kerem, ",2017,0
Ride-through strategy of quasi-Z-source wind power generation system under the asymmetrical grid voltage fault,"Yang Zhang, Shoudao Huang, Sijia Hu, ",2017,0
"Modeling, implementation and performance analysis of a grid-connected photovoltaic/wind hybrid power system","Omar Noureldeen, Ahmed M. A. Ibrahim, ",2018,0
Integrated DFIG&ndash;SCIG-based wind energy conversion system equipped with improved power generation capability,"Adikanda Parida, Debashis Chatterjee, ",2017,0
Cogeneration topology for wind energy conversion system using doubly-fed induction generator,"Adikanda Parida, Debashis Chatterjee, ",2016,0
An autonomous frequency and voltage controller for standalone doubly fed induction generator,"Sertac Bayhan, Haitham Abu-Rub, ",2015,1,Fuzzy-PI-based sensorless frequency and voltage controller for doubly fed induction generator connected to a DC microgrid
A robust parameter non-sensitive rotor position and speed estimator for DFIG,"Adikanda Parida, Debashis Chatterjee, ",2014,2,Model-based loss minimisation scheme for wind solar hybrid generation system using (grid-connected) doubly fed induction generator,Cogeneration topology for wind energy conversion system using doubly-fed induction generator
A position-sensorless vector control of doubly-fed induction machines using adaptive reduced-order observers on holonomic reference frames,"Somrat Smiththisomboon, Jirat Udomsri, Surapong Suwankawin, ",2013,0
Cross and dot product based MRAS Observer of the rotor position of doubly fed induction machine,"Grzegorz Iwanski, Mateusz Szypulski, Tomasz Luszczyk, Piotr Pura, ",2014,4,Parametrically robust dynamic speed estimation based control for doubly fed induction generator,Sensorless State Control of Stand-Alone Doubly Fed Induction Generator Supplying Nonlinear and Unbalanced Loads,A Rotor-Current-Based Slip Angle Estimator for Grid-Connected Doubly Fed Induction Generator Requiring the Stator Inductance Only,Minimum variance adaptive speed estimation technique for vector control of Doubly Fed Induction Generator
Parametrically robust dynamic speed estimation based control for doubly fed induction generator,"Rojan Bhattarai, Niroj Gurung, Sudipta Ghosh, Sukumar Kamalasadan, ",2017,0
Sensorless State Control of Stand-Alone Doubly Fed Induction Generator Supplying Nonlinear and Unbalanced Loads,"Mateusz Szypulski, Grzegorz Iwanski, ",2016,1,Multi-oscillatory current control with anti-windup for grid-connected VSCs operated under distorted grid voltage conditions,Robust Rotor-Current Sensorless Control of Doubly Fed Induction Generators
Multi-oscillatory current control with anti-windup for grid-connected VSCs operated under distorted grid voltage conditions,"Andrzej Galecki, Lech Grzesiak, Bartlomiej Ufnalski, Arkadiusz Kaszewski, Marek Michalczuk, ",2017,0
A Rotor-Current-Based Slip Angle Estimator for Grid-Connected Doubly Fed Induction Generator Requiring the Stator Inductance Only,"Ahmad Bashar Ataji, Yushi Miura, Toshifumi Ise, Hiroki Tanaka, ",2017,1,Integrated DFIG–SCIG-based wind energy conversion system equipped with improved power generation capability,Modified model reference adaptive observer for rotor speed and position estimation in wound rotor induction machine,Electromechanical interaction analysis through sensorless torque measurement
Modified model reference adaptive observer for rotor speed and position estimation in wound rotor induction machine,"R. Ramu Nair, G. Narayanan, ",2017,0
Electromechanical interaction analysis through sensorless torque measurement,"Constanza Ahumada, Seamus Garvey, Tao Yang, Pat Wheeler, ",2017,0
Minimum variance adaptive speed estimation technique for vector control of Doubly Fed Induction Generator,"Rojan Bhattarai, Niroj Gurung, Sukumar Kamalasadan, ",2015,3,Reduced order state observer based feedback control methodologies for doubly fed induction generator (DFIG),Parametrically robust dynamic speed estimation based control for doubly fed induction generator,Coherency based online wide area control of wind integrated power grid,Optimal linear-quadratic-integral controller design for doubly-fed induction generator,Reduced-Order State Observer-Based Feedback Control Methodologies for Doubly Fed Induction Machine
Reduced order state observer based feedback control methodologies for doubly fed induction generator (DFIG),"Rojan Bhattarai, Niroj Gurung, Sukumar Kamalasadan, ",2016,0
Reduced-Order State Observer-Based Feedback Control Methodologies for Doubly Fed Induction Machine,"Rojan Bhattarai, Niroj Gurung, Abilash Thakallapelli, Sukumar Kamalasadan, ",2018,0
Discrete real-time state observer based feedback control methodology for Doubly Fed Induction machine,"Rojan Bhattarai, Niroj Gurung, Sukumar Kamalasadan, ",2016,0
Coherency based online wide area control of wind integrated power grid,"Abilash Thakallapelli, Sheikh Jakir Hossain, Sukumar Kamalasadan, ",2016,0
Coherency and Online Signal Selection Based Wide Area Control of Wind Integrated Power Grid,"Abilash Thakallapelli, Sheikh Jakir Hossain, Sukumar Kamalasadan, ",2018,0
Optimal linear-quadratic-integral controller design for doubly-fed induction generator,"Niroj Gurung, Rojan Bhattarai, Sukumar Kamalasadan, ",2017,0
Nonlinear control operation of DFIG based WECS with stability analysis,"Ifte Khairul Amin, M. Nasir Uddin, ",2017,0
Differential geometric control of grid interfaced permanent magnet synchronous generator (PMSG) under symmetrical grid faults,"Z. Ullah, B. Azeem, I. Hussain, S. M. Ali, B. Khan, C. A. Mehmood, R. Sajjad, U. Farid, ",2017,0
A stator-equation-based reduced-order observer for position-sensorless vector control system of doubly-fed induction machines,"Somrat Smiththisomboon, Surapong Suwankawin, ",2014,0
Computation of rotor position of DFIM using Rotor side Phase Locked Loop,"C. Nagamani, G. Saravana Ilango, M. A. Asha Rani, Agilin Prasanthini, ",2016,0
Sensor less control of PMSG-based wind turbine with parallel distributed compensator with fuzzy observer,"Mokhtar Shasadeghi, Mohammad Mardanah, Majid Nayeripour, Mahdi Mansuri, ",2015,0
A brain emotional learning-based intelligent controller (BELBIC) for DFIG system,"Mona Valikhani, Constantinos Sourkounis, ",2014,2,Particle Swarm Optimization tuned BELBIC controller for 8/6 SRM operation,Artificial emotional reinforcement learning for automatic generation control of large-scale interconnected power grids
Particle Swarm Optimization tuned BELBIC controller for 8/6 SRM operation,"K. Malarvizhi, Madhusudan Kumar, ",2015,1
An adaptive intelligent controller for rotor resistance variations in DFIG system,"M. Valikhani, C. Sourkounis, ",2014,0
Improvements on robustness of hysteresis-based vector control of DFIG using brain emotional leaning-based intelligent controller (BELBIC),"Mona Valikhani, Constantinos Sourkounis, ",2014,0
A novel intelligent controller for DFIG-based wind turbine system,"Mona Valikhani, Constantinos Sourkounis, ",2014,1
Adaptive speed observer for a stand-alone doubly fed induction generator feeding nonlinear and unbalanced loads,"Monalisa Pattnaik, Debaprasad Kastha, ",2013,0
Adaptive Speed Observer for a Stand-Alone Doubly Fed Induction Generator Feeding Nonlinear and Unbalanced Loads,"Monalisa Pattnaik, Debaprasad Kastha, ",2012,15,Mitigation of distorted and unbalanced stator voltage of stand-alone doubly fed induction generators using repetitive control technique,Stator current-based sliding mode observer for sensorless vector contorl of doubly-fed induction geneartors,Low-voltage ride-through performance of sensorless vector controlled doubly-fed induction generators,Active and reactive power control of a grid connected speed sensor less DFIG based wind energy conversion system,A simple speed computation method for DFIM without measurements on rotor side,Back-EMF-based model-reference adaptive sensorless control for grid-connected DFIGs,A MRAS observer for sensorless control of wind-driven doubly fed induction generator in remote areas,A New Sensorless Speed Control Scheme for Doubly Fed Reluctance Generators,Sensorless State Control of Stand-Alone Doubly Fed Induction Generator Supplying Nonlinear and Unbalanced Loads,Harmonic Compensation With Zero-Sequence Load Voltage Control in a Speed-Sensorless DFIG-Based Stand-Alone VSCF Generating System,Direct Voltage Control With Slip Angle Estimation to Extend the Range of Supported Asymmetric Loads for Stand-Alone DFIG,An Improved Rotor PLL (R-PLL) for Enhanced Operation of Doubly Fed Induction Machine,Islanding operation for DFIG based wind farm,Modified speed sensor-less grid connected DFIG based wind energy conversion system for decoupled control of active and reactive power,Speed sensorless MPPT control of stand-alone SEIG based wind-battery hybrid system,Position-sensorless algorithm for stator-flux-oriented control of single VSC-based DFIG
Mitigation of distorted and unbalanced stator voltage of stand-alone doubly fed induction generators using repetitive control technique,"Feng Wei, Xinan Zhang, Don Mahinda Vilathgamuwa, San Shing Choi, Shuai Wang, ",2013,7,Two-phase high-performance control of a reliable stand-alone induction generator,Stator Harmonic Currents Suppression for DFIG Based on Feed-Forward Regulator Under Distorted Grid Voltage,Control of three-level NPC converters in DFIG based off-grid wind energy conversion systems,Backstepping-Based DPC Strategy of a Wind Turbine-Driven DFIG Under Normal and Harmonic Grid Voltage,Enhanced Grid-Connected Operation of DFIG Using Improved Repetitive Control Under Generalized Harmonic Power Grid,Sinusoidal Output Current Implementation of DFIG Using Repetitive Control Under a Generalized Harmonic Power Grid With Frequency Deviation,Operation and design issues of a doubly fed induction generator stator connected to a dc net by a diode rectifier,ANFIS-based sensor fault-tolerant control for hybrid grid
Two-phase high-performance control of a reliable stand-alone induction generator,"Gianluca Brando, Andrea Del Pizzo, Luigi Pio Di Noia, Davide Lauria, Ivan Spina, ",2017,0
Stator Harmonic Currents Suppression for DFIG Based on Feed-Forward Regulator Under Distorted Grid Voltage,"Chao Wu, Heng Nian, ",2018,0
Control of three-level NPC converters in DFIG based off-grid wind energy conversion systems,"Shailendra Kumar Sharma, Ambrish Chandra, Maarouf Saad, ",2015,1,Control of a DFIG in a wind power system connected to a four-wire grid with power conditioning functionalities
Control of a DFIG in a wind power system connected to a four-wire grid with power conditioning functionalities,"Gustavo Figueiredo Gontijo, Cleiton M. Freitas, Ruan C. Ramos da Silva, Walter Issamu Suemitsu, Edson H. Watanabe, Mauricio Aredes, ",2016,0
A modeling and control of DFIG wind and PV solar energy source generation feeding four wire isolated load,"Ab. Hamadi, S. Rahmani, Khaled Addoweesh, K. Al-Haddad, ",2013,6,Modeling and contol to enhance a grid on/off operation of a single-phase system,Design and control of wind-solar energy system with DFIG feeding a 3-phase 4-wire network,Design and Control of Autonomous Wind–Solar System With DFIG Feeding 3-Phase 4-Wire Loads,Design and control of autonomous wind-solar energy system with DFIG feeding 3-phase 4-wire network,An isolated renewable energy source based regulated single phase power supply using multilevel cascaded H-bridge converter,Design and Control of Microgrid Fed by Renewable Energy Generating Sources
Modeling and contol to enhance a grid on/off operation of a single-phase system,"Abdelhamid Hamadi, Alireza Javadi, Auguste Ndtoungou, Salem Rahmani, Kamal Al-Haddad, ",2017,0
Design and control of wind-solar energy system with DFIG feeding a 3-phase 4-wire network,"S. K. Tiwari, Bhim Singh, P. K. Goel, ",2016,0
Design and control of autonomous wind-solar energy system with DFIG feeding 3-phase 4-wire network,"S. K. Tiwari, Bhim Singh, P. K. Goel, ",2015,0
Design and Control of Autonomous Wind&ndash;Solar System With DFIG Feeding 3-Phase 4-Wire Loads,"Shailendra Kumar Tiwari, Bhim Singh, Puneet Kr. Goel, ",2018,0
An isolated renewable energy source based regulated single phase power supply using multilevel cascaded H-bridge converter,"Mohamed Barara, Adiuku Chimezie, Khalifa Hassan Al Hosani, Naji Al Sayari, Abdul R Bieg, Ahmed Abbou, Mohamed Akherraz, ",2015,0
Design and Control of Microgrid Fed by Renewable Energy Generating Sources,"Shailendra Kumar Tiwari, Bhim Singh, Puneet Kr. Goel, ",2018,0
Protection challenges under bulk penetration of renewable energy resources in power systems: A review,"Vishnuvardhan Telukunta, Janmejaya Pradhan, Anubha Agrawal, Manohar Singh, Sankighatta Garudachar Srivani, ",2017,0
"Contributions to a grid connected distributed renewable energy System, in distinctive operation modes","Karoly Ronay, Dorin Bica, Lucian Dulau, ",2017,0
Multilevel inverter based electric spring for voltage regulation and active reactive power control,"Nair Syam Sundar, Libin Philip, Patel Tapasvi, Mistry Akash, Dholiya Hiraj, ",2016,0
Design and control of micro-grid fed by renewable energy generating sources,"S. K. Tiwari, Bhim Singh, P. K. Goel, ",2016,0
Backstepping-Based DPC Strategy of a Wind Turbine-Driven DFIG Under Normal and Harmonic Grid Voltage,"Pinghua Xiong, Dan Sun, ",2016,8,Comparative study between backstepping adaptive and field-oriented control of the DFIG applied to wind turbines,Nonlinear control operation of DFIG based WECS with stability analysis,Distributed dynamic state estimation considering renewable generation and packet losses,Analytical model for DFIG stator interharmonic current induced by RSC disturbance voltage through stator and rotor flux,Robust Backstepping control of ball and beam system with external disturbance estimator,An Adaptive-Then-Combine Dynamic State Estimation Considering Renewable Generations in Smart Grids,Direct power control of a DFIG fed by a two level inverter using SVM algorithm,MRAC-based vector oriented control of a Wind Turbine-Driven DFIG,Offset-Free Direct Power Control of DFIG Under Continuous-Time Model Predictive Control,Stator Harmonic Currents Suppression for DFIG Based on Feed-Forward Regulator Under Distorted Grid Voltage,Adaptive Sensorless SM-DPC of DFIG-Based WECS Under Disturbed Grid: Study and Experimental Results
Comparative study between backstepping adaptive and field-oriented control of the DFIG applied to wind turbines,"Mohammed Taoussi, Mohammed Karim, Dalila Hammoumi, Chakib El Bekkali, Badre Bossoufi, Najib El Ouanjli, ",2017,0
Distributed dynamic state estimation considering renewable generation and packet losses,"Md Masud Rana, Li Li, Steven W. Su, ",2016,0
An Adaptive-Then-Combine Dynamic State Estimation Considering Renewable Generations in Smart Grids,"Md Masud Rana, Li Li, Steven W. Su, ",2016,0
Analytical model for DFIG stator interharmonic current induced by RSC disturbance voltage through stator and rotor flux,"Liting Yao, Shun Tao, Kunyu Liao, Xiangning Xiao, ",2017,0
Robust Backstepping control of ball and beam system with external disturbance estimator,"Aditi Srivastava, Bhanu Pratap, ",2016,0
Direct power control of a DFIG fed by a two level inverter using SVM algorithm,"Hicham Lhachimi, Yassine Sayouti, Youssef Elkouari, ",2017,0
MRAC-based vector oriented control of a Wind Turbine-Driven DFIG,"M. E. Abdallah, O. M. Arafa, A. Shaltot, Ghada A. Abdel-Aziz, ",2016,0
Offset-Free Direct Power Control of DFIG Under Continuous-Time Model Predictive Control,"Rachid Errouissi, Ahmed Al-Durra, S. M. Muyeen, Siyu Leng, Frede Blaabjerg, ",2017,2,Experimental validation of a DFIG based current harmonics mitigation technique,Impact of Slim DC Capacitance on Floating Capacitor H-bridge Motor Drive,Fractional Order Sliding Mode Based Direct Power Control of Grid-Connected DFIG,Hybrid ANFIS-GA-based control scheme for performance enhancement of a grid-connected wind generator
Experimental validation of a DFIG based current harmonics mitigation technique,"Mahdi Debouza, Ahmed Al-Durra, S. M. Muyeen, Rachid Errouissi, ",2017,0
Impact of Slim DC Capacitance on Floating Capacitor H-bridge Motor Drive,"Siyu Leng, S. M. Muyeen, Ahmed Al-Durra, Frede Blaabjerg, ",2018,0
Fractional Order Sliding Mode Based Direct Power Control of Grid-Connected DFIG,"Linyun Xiong, Jie Wang, Xiao Mi, Muhammad Waseem Khan, ",2018,0
Hybrid ANFIS-GA-based control scheme for performance enhancement of a grid-connected wind generator,"Mahmoud A. Soliman, Hany M. Hasanien, Haitham Z. Azazi, Elwy E. El-kholy, Sabry A. Mahmoud, ",2018,0
Adaptive Sensorless SM-DPC of DFIG-Based WECS Under Disturbed Grid: Study and Experimental Results,"Abdelhak Djoudi, Seddik Bacha, Hachemi Chekireb, Hossein Iman-Eini, C&eacute;dric Boudinet, ",2018,0
Enhanced Grid-Connected Operation of DFIG Using Improved Repetitive Control Under Generalized Harmonic Power Grid,"Yipeng Song, Heng Nian, ",2015,3,High-Efficiency Bidirectional Grid-Tied Converter Using Single Power Conversion With High-Quality Grid Current,Stator Harmonic Currents Suppression for DFIG Based on Feed-Forward Regulator Under Distorted Grid Voltage,Overview of DFIG-Based Wind Power System Resonances Under Weak Networks,Optimal Performance Design Guideline of Hybrid Reference Frame Based Dual-Loop Control Strategy for Stand-Alone Single-Phase Inverters,A New Configuration of Dual Stator Induction Generator Employing Series and Shunt Capacitors
