Bayesian semi-blind FIR channel estimation algorithms in SIMO systems,"Samir-Mohamad Omar, Dirk T. M. Slock, Oussama Bazzi, ",2011,3,Recent insights in the Bayesian and deterministic CRB for blind SIMO channel estimation,On the performance evaluation of blind system identification in presence of side information,Bayesian and deterministic CRBs for semi-blind channel estimation in SIMO single carrier cyclic prefix systems,A performance of Bayesian semi-blind FIR channel estimation algorithms in SIMO systems
Elimination of Data Identification Problem for Data-Dependent Superimposed Training,"Kuei-Cheng Chan, Wei-Chieh Huang, Chih-Peng Li, Hsueh-Jyh Li, ",2015,0
Blind CFO Estimation in OFDMA Uplink Transmission With General Carrier Assignment Scheme,"Yen-Chin Wang, See-May Phoong, ",2018,0
An efficient uplink OFDMA channel estimation under high-speed mobile environment,"Pimracha Aiempo, Pisit Boonsrimuang, Tanairat Mata, Pramote Anunvrapong, ",2017,0
Performance Analysis of Cooperative Pattern Division Multiple Access (Co-PDMA) in Uplink Network,"Wanwei Tang, Shaoli Kang, Bin Ren, ",2017,0
"Flexible Radio Access Beyond 5G: A Future Projection on Waveform, Numerology, and Frame Design Principles","Zekeriyya Esat Ankarali, Berker Pek&ouml;z, H&uuml;seyin Arslan, ",2017,2
Compressive sensing based signal design for multiple access in return channel,"Yongjun Deng, Xuesi Wang, Jintao Wang, ",2016,0
Radio Resource Management in Machine-to-Machine Communications&mdash;A Survey,"Nian Xia, Hsiao-Hwa Chen, Chu-Sing Yang, ",2018,0
Improved Message Passing Algorithms for Sparse Code Multiple Access,"Jincheng Dai, Kai Niu, Chao Dong, Jiaru Lin, ",2017,0
A Novel Uplink NOMA Scheme Based on Low Density Superposition Modulation,"Chengxin Jiang, Zhanji Wu, ",2017,0
A Low-Complexity SCMA Detector Based on Discretization,"Chenchen Zhang, Yuan Luo, Yan Chen, ",2018,0
Message passing algorithm based on QR decomposition for an SCMA system with multiple antennas,"Gil-Mo Kang, Hyeon Min Kim, Yoan Shin, Oh-Soon Shin, ",2017,0
A New Multiple Access Technique for 5G: Power Domain Sparse Code Multiple Access (PSMA),"Mohammad Moltafet, Nader Mokari, Mohammad Reza Javan, Hamid Saeedi, Hossein Pishro-Nik, ",2018,0
A low complexity detector for downlink SCMA systems,"Lining Tian, Minjian Zhao, Jie Zhong, Pei Xiao, Lei Wen, ",2017,0
Spectral efficiency of uplink SCMA system with CSI estimation,"Alexander B. Sergienko, Vyacheslav P. Klimentyev, ",2017,0
SCMA Codebooks Optimization Based on Genetic Algorithm,"Vyacheslav P. Klimentyev, Alexander B. Sergienko, ",2017,0
Improved Serial Scheduling-Based Detection for Sparse Code Multiple Access Systems,"Yang Du, Binhong Dong, Zhi Chen, Xiaodong Wang, Pengyu Gao, ",2017,0
Wavelet-based cognitive SCMA system for mmWave 5G communication networks,"Haleh Hosseini, Alagan Anpalagan, Kaamran Raahemifar, Serhat Erkucuk, ",2017,0
Secure Transmission With Randomized Constellation Rotation for Downlink Sparse Code Multiple Access System,"Ke Lai, Jing Lei, Lei Wen, Gaojie Chen, Wei Li, Pei Xiao, ",2018,0
Performance analysis of uplink sparse code multiple access with iterative multiuser receiver,"Jinchen Bao, Zheng Ma, Ming Xiao, Theodoros A. Tsiftsis, Zhongliang Zhu, ",2017,0
Bit-Interleaved Coded SCMA with Iterative Multiuser Detection: Multidimensional Constellations Design,"Jinchen Bao, Zheng Ma, Ming Xiao, Theodoros A. Tsiftsis, Zhongliang Zhu, ",2017,0
A Tight Lower Bound for the Symbol Error Performance of the Uplink Sparse Code Multiple Access,"Donghong Cai, Pingzhi Fan, P. Takis Mathiopoulos, ",2017,0
Spatial Modulation Aided Sparse Code-Division Multiple Access,"Yusha Liu, Lie-Liang Yang, Lajos Hanzo, ",2018,0
Joint Multiuser Detection of Multidimensional Constellations Over Fading Channels,"Jinchen Bao, Zheng Ma, George K. Karagiannidis, Ming Xiao, Zhongliang Zhu, ",2017,3,Secure Transmission With Randomized Constellation Rotation for Downlink Sparse Code Multiple Access System,Performance analysis of uplink sparse code multiple access with iterative multiuser receiver,A Tight Lower Bound for the Symbol Error Performance of the Uplink Sparse Code Multiple Access,Improved Message Passing Algorithms for Sparse Code Multiple Access,Spatial Modulation Aided Sparse Code-Division Multiple Access,A Novel Uplink NOMA Scheme Based on Low Density Superposition Modulation,Performance Analysis of Uplink SCMA With Receiver Diversity and Randomly Deployed Users
Error probability bounds for SCMA signals,"Vyacheslav P. Klimentyev, Alexander B. Sergienko, ",2017,0
Performance Analysis of Uplink SCMA With Receiver Diversity and Randomly Deployed Users,"Jinchen Bao, Zheng Ma, Ming Xiao, Zhiguo Ding, Zhongliang Zhu, ",2018,0
Error Performance of Sparse Code Multiple Access Networks with Joint ML Detection,"Jinchen Bao, Zheng Ma, Ming Xiao, Zhongliang Zhu, ",2016,4,Error probability bounds for SCMA signals,Improved Message Passing Algorithms for Sparse Code Multiple Access,Joint Multiuser Detection of Multidimensional Constellations Over Fading Channels,Wavelet-based cognitive SCMA system for mmWave 5G communication networks
Decision feedback for channel estimation in SCMA system with diversity,"Vyacheslav P. Klimentyev, Alexander B. Sergienko, ",2018,0
Signature Design of Sparsely Spread Code Division Multiple Access Based on Superposed Constellation Distance Analysis,"Guanghui Song, Xianbin Wang, Jun Cheng, ",2017,0
Novel Relay Selection Strategies for Cooperative NOMA,"Zheng Yang, Zhiguo Ding, Yi Wu, Pingzhi Fan, ",2017,0
Cooperative spectrum sharing with energy harvesting best secondary user selection and non-orthogonal multiple access,"Md Fazlul Kader, Muhammad Basit Shahab, Soo Young Shin, ",2017,0
Energy harvesting discontinuous reception (DRX) mechanism in wireless powered cellular networks,"Mingyu Lee, Tae-Jin Lee, ",2017,0
Far-Field RF Wireless Power Transfer with Blind Adaptive Beamforming for Internet of Things Devices,"Pavan S. Yedavalli, Taneli Riihonen, Xiaodong Wang, Jan M. Rabaey, ",2017,1
Fronthaul Load Balancing in Energy Harvesting Powered Cloud Radio Access Networks,"Cheng Qin, Wei Ni, Hui Tian, Ren Ping Liu, ",2017,0
"Exploiting Interference for Energy Harvesting: A Survey, Research Issues, and Challenges","Nan Zhao, Shun Zhang, F. Richard Yu, Yunfei Chen, Arumugam Nallanathan, Victor C. M. Leung, ",2017,4
Beamforming in Wireless Energy Harvesting Communications Systems: A Survey,"Yamen Alsaba, Sharul Kamal Abdul Rahim, Chee Yen Leow, ",2018,0
