A Volterra Integral Equation Algorithm on Triangulated Space Time Meshes,"A. Al-Jarro, P. Sewell, TM Benson, A. Vukovic, ",2007,1,Explicit Solution of the Time Domain Volume Integral Equation Using a Stable Predictor-Corrector Scheme
Complexity of a pulse during passing a layer of nonlinear medium,"F. Fedotov, N. Ruzhtska, D. Nerukh, ",2005,1
Spectrally Efficient 168 Gb/s/&lambda; WDM 64-QAM Single-Sideband Nyquist-Subcarrier Modulation With Kramers&ndash;Kronig Direct-Detection Receivers,"Zhe Li, M. Sezer Erkılın&ccedil;, Kai Shi, Eric Sillekens, Lidia Galdino, Tianhua Xu, Benn C. Thomsen, Polina Bayvel, Robert I. Killey, ",2018,0
Digital Linearization of Direct-Detection Transceivers for Spectrally Efficient 100 Gb/s/&lambda; WDM Metro Networking,"Zhe Li, M. Sezer Erkılın&ccedil;, Kai Shi, Eric Sillekens, Lidia Galdino, Tianhua Xu, Benn C. Thomsen, Polina Bayvel, Robert I. Killey, ",2018,0
Single-Lane 145 Gbit/s IM/DD Transmission With Faster-Than-Nyquist PAM4 Signaling,"Meng Xiang, Zhenping Xing, Eslam El-Fiky, Mohamed Morsy-Osman, Qunbi Zhuge, David V. Plant, ",2018,0
Direct Modulation of a Laser Using 112-Gb/s 16-QAM Nyquist Subcarrier Modulation,"Yuliang Gao, John C. Cartledge, Aazar S. Kashi, Scott S. -H. Yam, Yasuhiro Matsui, ",2017,1,Spectrally Efficient 168 Gb/s/λ WDM 64-QAM Single-Sideband Nyquist-Subcarrier Modulation With Kramers–Kronig Direct-Detection Receivers,Digital Linearization of Direct-Detection Transceivers for Spectrally Efficient 100 Gb/s/λ WDM Metro Networking,Single-Lane 145 Gbit/s IM/DD Transmission With Faster-Than-Nyquist PAM4 Signaling
100 Gb/s Intensity Modulation and Direct Detection,"John C. Cartledge, Abdullah S. Karar, ",2014,22
Generation and Detection of a 56 Gb/s Signal Using a DML and Half-Cycle 16-QAM Nyquist-SCM,"Abdullah S. Karar, John C. Cartledge, ",2013,17
Bidirectional 4-PAM to Double Per-Fiber Capacity in 2-km Intra-Datacenter Links,"Dario Pilori, Luca Bertignono, Antonino Nespola, Fabrizio Forghieri, Marco Mazzini, Roberto Gaudino, ",2018,0
56 Gb/s single-carrier 16-QAM and 32-QAM subcarrier modulation using a silicon micro-ring resonator,"Yuliang Gao, Zhao Wang, John C. Cartledge, Scott S. -H. Yam, Andrew P. Knights, ",2017,0
Comparing DMT Variants in Medium-Reach 100G Optically Amplified Systems,"Dario Pilori, Chris Fludger, Roberto Gaudino, ",2016,1,Direct Modulation of a Laser Using 112-Gb/s 16-QAM Nyquist Subcarrier Modulation,Bidirectional 4-PAM to Double Per-Fiber Capacity in 2-km Intra-Datacenter Links,56 Gb/s single-carrier 16-QAM and 32-QAM subcarrier modulation using a silicon micro-ring resonator
Design of Low-Power DSP-Free Coherent Receivers for Data Center Links,"Jose Krause Perin, Anujit Shastri, Joseph M. Kahn, ",2017,0
Sensitivity Improvement in 100 Gb/s-per-Wavelength Links Using Semiconductor Optical Amplifiers or Avalanche Photodiodes,"Jose Krause Perin, Milad Sharif, Joseph M. Kahn, ",2016,1,Design of Low-Power DSP-Free Coherent Receivers for Data Center Links
Extending the Reach of Short-Reach Optical Interconnects With DSP-Free Direct Detection,"Enrico Forestieri, Marco Secondini, Francesco Fresi, Gianluca Meloni, Luca Pot&iacute;, Fabio Cavaliere, ",2017,0
40-Gb/s PAM-4 Transmission Over a 40 km Amplifier-Less Link Using a Sub-5V Ge APD,"Jochem Verbist, Joris Lambrecht, Bart Moeneclaey, Joris Van Campenhout, Xin Yin, Johan Bauwelinck, Gunther Roelkens, ",2017,0
A 40-GBd QPSK/16-QAM Integrated Silicon Coherent Receiver,"Jochem Verbist, Jing Zhang, Bart Moeneclaey, Wouter Soenen, John Van Weerdenburg, Roy Van Uden, Chigo Okonkwo, Johan Bauwelinck, Gunther Roelkens, Xin Yin, ",2016,3,40-Gb/s PAM-4 Transmission Over a 40 km Amplifier-Less Link Using a Sub-5V Ge APD
Highly-Integrated Quad-Channel Transimpedance Amplifier for Next Generation Coherent Optical Receiver,"Rajanish Pandey, Greg Takahashi, Shanthi Bhagavatheeswaran, Eric Tangen, Matt Heins, Jens Muellrich, ",2016,0
A Compact Silicon Photonic DQPSK Receiver Based on Microring Filters,"Philippe Velha, Stefano Faralli, Giampiero Contestabile, ",2016,0
Compact Low-Power-Consumption 28-Gbaud QPSK/16-QAM Integrated Silicon Photonic/Electronic Coherent Receiver,"J. Zhang, J. Verbist, B. Moeneclaey, J. Van Weerdenburg, R. Van Uden, H. Chen, J. Van Campenhout, C. Okonkwo, X. Yin, J. Bauwelinck, G. Roelkens, ",2016,3,A 40-GBd QPSK/16-QAM Integrated Silicon Coherent Receiver,Highly-Integrated Quad-Channel Transimpedance Amplifier for Next Generation Coherent Optical Receiver,A Compact Silicon Photonic DQPSK Receiver Based on Microring Filters
In-Cavity Phase Modulator for Integrated DQPSK Transmitters,"Silvano Donati, Giuseppe Martini, ",2017,0
Monolithic integrated InP receiver chip for coherent phase sensitive detection in the C- and L-band for colorless WDM applications,"P. Runge, F. Ganzer, G. Zhou, R. Zhang, A. Seeger, M. Schell, P. J. Reyes-Iglesias, D. P&eacute;rez-Galacho, A. Ortega-Mo&ntilde;ux, I. Molina-Fern&aacute;ndez, ",2014,0
Compact InP-based 90&deg; hybrid using a tapered 2&times;4 MMI and a 2&times;2 MMI coupler,"Seok-Hwan Jeong, Ken Morito, ",2010,0
Rigorous analysis of photonic devices by using the finite element method,"B. M. A. Rahman, T. Wongcharoen, S. S. A. Obayya, M. Rajarajan, C. Themistos, N. Somasiri, N. Anwar, H. A. El-Mikati, K. T. V. Grattan, ",2000,0
Architectures and Bandwidth Allocation Schemes for Hybrid Wireless-Optical Networks,"Antonios G. Sarigiannidis, Maria Iloridou, Petros Nicopolitidis, Georgios Papadimitriou, Fotini-Niovi Pavlidou, Panagiotis G. Sarigiannidis, Malamati D. Louta, Vasileios Vitsas, ",2015,18
User-oriented service guarantee schemes for future Optical Network,"Yuefeng Ji, Yubin Zhao, Hui Li, ",2010,0
Feasibility study of radio over optical transmission systems for increased spectrum efficiency,"I. Haroun, G. Chan, R. Hafe, L. Bouchard, L. Boucher, ",2003,0
Propagation prediction method for indoor communication system based on the surface roughness of clusters at the 60GHz,"Myoung-Won Jung, Jong ho Kim, Young Hwan Lee, Young Jun Chong, Myung Sun Song, ",2014,0
TV White Space (TVWS) trial in Oman: Phase one (Technical),"Hamed Mohammed Almantheri, Khalfan Al Amri, Yahya Al Bahri, Gadeer Al Rahbi, ",2018,0
Network delay modeling in Mobile Wireless Mesh Networks using Network Tomography,"Rohan N. Pradhan, Mohammad S. Khan, Mais Nijim, Rajab Challoo, ",2017,0
NetTomo: A tomographic approach towards network diagnosis,"Paritosh Ramanan, Goutham Kamath, Wen-Zhan Song, ",2015,1,Network delay modeling in Mobile Wireless Mesh Networks using Network Tomography
Townshipnet: a localized hybrid TVWS-WiFi and cloud services network,"Hadzic, Phokeer, Johnson, ",2016,0
Notice of Retraction Experimental study on gate areas using L-band channel with WiMax frequency for efficient aircraft communication,"Kaipa Sandhya, N. Rakesh, ",2015,0
Empirical evolution of a propagation model for low altitude platforms,"Faris A. Almalki, Marios C. Angelides, ",2017,0
Propagation modelling and performance assessment of aerial platforms deployed during emergencies,"Faris A. Almalki, Marios C. Angelides, ",2017,0
Enabling Broadband Rural Networking,"Phumzile Malindi, Toriq Kahn, ",2008,0
Toward enhancing connectivity through TVWS in outdoor rural isolated environment,"Lahlou Mohammed Amine, El Bouzrazi Adil, Pr. Hayar Aawatif, ",2017,0
Hardware-in-loop simulation of a White-Fi system utilizing the TV white spaces in india enabling cost-effective rural broadband to ensure total internet adoption,"Bharath Keshavamurthy, Abhay Narasimha, Ahmad A S Asif, N. Mahesh, M N Suma, ",2016,0
Technologies and architectures to enable SDN in converged 5G/optical access networks,"Giuseppe Talli, Stefano Porto, Daniel Carey, Nicola Brandonisio, Peter Ossieur, Paul Townsend, Rene Bonk, Thomas Pfeiffer, Frank Slyne, Seamas McGettrick, Christian Bl&uuml;mm, Marco Ruffini, Alan Hill, David Payne, Nick Parsons, ",2017,0
A novel tool for cost-efficient broadband development through infrastructure sharing,"Konstantinos Antonis, Christos Bouras, Georgios Diles, Vasileios Kokkinos, Leonidas Loukopoulos, ",2015,0
TV white spaces in Africa: Trials and role in improving broadband access in Africa,"Ronoh Kennedy, Kamucha George, Oduol Vitalice, W. Okello-Odongo, ",2015,1,TV White Space (TVWS) trial in Oman: Phase one (Technical)
An Inverse Problem in Wireless Mesh Network,"Mohammad S. Khan, Anup Kumar, Bin Xie, ",2015,1,Network delay modeling in Mobile Wireless Mesh Networks using Network Tomography
A cloudlet-based approach to tackle network challenges in mobile cloud applications,"Chala Tesgera, Michael Klein, Adrian Juan-Verdejo, ",2014,1,Townshipnet: a localized hybrid TVWS-WiFi and cloud services network
High capacity hybrid optical fiber-wireless links in 75&ndash;300GHz band,"Lucas C. P. Cavalcante, J. J. Vegas Olmos, I. Tafur Monroy, ",2014,1
Performance analysis of propagation models in different terrain conditions for IEEE standard 802.16e WiMAX,"N. Rakesh, B. Uma Maheswari, S. K. Srivatsa, ",2014,1,Notice of Retraction<br/> Experimental study on gate areas using L-band channel with WiMax frequency for efficient aircraft communication,Empirical evolution of a propagation model for low altitude platforms
Terahertz channel modelling of wireless ultra-compact sensor networks using electromagnetic waves,"Mustafa Alper Akkaş, ",2016,0
Terahertz band: Channel modelling for short-range wireless communications in the spectral windows,"Fawad Sheikh, Nidal Zarifeh, Thomas Kaiser, ",2016,0
A novel Terahertz waveguide: Polymer tube,"Daru Chen, ",2010,0
Broadband channel propagation measurements on millimeter and sub-millimeter waves in a desktop download scenario,"M. Salhi, T. Kleine-Ostmann, M. Kannicht, S. Priebe, T. K&uuml;rner, T. Schrader, ",2013,0
Characterization of 60 GHz proximity desktop channels with electronic device chassis,"Koji Akita, Takayoshi Ito, Hideo Kasami, ",2013,0
Indoor channel measurements of point-to-point ultra broadband short range links between 75 GHz and 110 GHz,"R. Piesiewicz, R. Geise, M. Jacob, J. Jemai, T. Kurner, ",2008,1,Characterization of 60 GHz proximity desktop channels with electronic device chassis
N3: Addressing and routing in 3D nanonetworks,"Ageliki Tsioliaridou, Christos Liaskos, Lefteris Pachis, Sotiris Ioannidis, Andreas Pitsillides, ",2016,0
